ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,atr_ratio,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_ema,score_rsi_crit,score_volume_crit,score_atr_crit,score_macd_crit,score_structure,score_marche,score_swing_total,signal_swing,action_swing,couleur_swing,stop_suggere,objectif_suggere,date
SGO.PA,Saint-Gobain,Matériaux,80.8,1.33,864184,928304.0,0.93,82.058,81.132,80.837,50.9,2.102,0.97,2.33,98.38,65.88,87.18,72.22,,,,,False,25,20,6,7,3,4,7,72,BON,Achat - position standard,vert clair,77.65,86.06,2026-08-19
SAN.PA,Sanofi,Santé,78.56,1.15,1787672,2068685.0,0.86,76.654,76.235,79.078,60.2,1.73,0.92,2.4,91.15,71.25,80.18,72.07,,1.0,,,False,8,17,6,7,8,7,7,60,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,75.97,82.88,2026-08-19
SU.PA,Schneider Electric,Industrie,294.0,-0.37,716961,813510.0,0.88,299.929,293.306,262.527,53.4,7.635,0.95,2.43,312.3,208.8,312.3,255.7,,,,5.0,False,25,20,6,7,3,7,7,75,BON,Achat - position standard,vert clair,282.55,313.09,2026-08-19
GLE.PA,Société Générale,Banque,77.02,-3.79,2426309,1406991.0,1.72,81.012,80.527,69.348,40.0,1.866,0.94,2.14,84.82,50.9,84.82,75.01,,,,9.0,True,25,20,2,7,3,4,7,68,BON,Achat - position standard,vert clair,74.22,81.69,2026-08-19
STLAP.PA,Stellantis,Automobile,4.64,5.84,8615227,5651032.0,1.52,4.634,4.789,6.634,41.4,0.194,0.97,3.86,10.49,4.38,5.34,4.38,,,,1.0,True,0,20,15,7,6,4,7,59,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.35,5.12,2026-08-19
STMPA.PA,STMicroelectronics,Technologie,43.89,-3.13,3179817,3241326.0,0.98,46.61,48.535,42.39,35.6,2.518,0.83,3.82,70.85,18.2,58.3,42.42,,,,,False,12,15,6,7,4,4,7,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,40.11,50.18,2026-08-19
TEP.PA,Teleperformance,Services,70.68,2.76,179734,282706.0,0.64,68.801,65.569,61.052,66.3,2.745,0.97,3.79,78.14,43.65,71.96,52.98,,,,3.0,False,25,10,4,7,4,7,7,64,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,66.56,77.54,2026-08-19
HO.PA,Thales,Défense,259.8,-2.33,210435,244196.0,0.86,264.177,257.005,240.44,57.5,6.253,0.92,2.03,279.3,212.6,274.2,224.8,,,,5.0,False,25,17,6,7,3,7,7,72,BON,Achat - position standard,vert clair,250.42,275.43,2026-08-19
TTE.PA,TotalEnergies,Énergie,77.66,0.99,3180835,3237497.0,0.98,76.104,75.028,69.016,64.0,1.608,0.95,1.94,81.34,49.24,78.32,72.44,,,,,False,25,17,10,7,8,7,7,81,EXCELLENT,Achat fort - position pleine,vert,75.25,81.68,2026-08-19
URW.PA,Unibail-Rodamco-Westfield,Immobilier,102.65,1.03,208631,188802.0,1.11,103.167,103.51,97.715,45.0,1.304,0.92,1.21,106.65,85.6,106.2,101.3,,3.0,,1.0,False,12,20,6,7,6,4,7,62,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,100.69,105.91,2026-08-19
VIE.PA,Veolia,Environnement,34.07,0.68,1060817,1412892.0,0.75,34.302,34.898,33.663,37.9,0.58,0.87,1.44,37.66,27.43,37.33,33.71,,,,3.0,False,12,15,4,7,6,4,7,55,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,33.2,35.52,2026-08-19
DG.PA,Vinci,BTP,120.35,0.8,861046,777369.0,1.11,121.447,121.962,124.24,43.7,2.077,0.9,1.49,143.15,112.4,127.75,117.25,,2.0,,,False,0,20,6,7,3,4,7,47,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,117.24,125.54,2026-08-19
VIV.PA,Vivendi,Médias,1.66,-0.06,1500506,2232716.0,0.67,1.679,1.752,2.292,36.5,0.064,0.87,3.03,3.21,1.6,2.05,1.6,,,,,False,0,15,8,7,8,4,7,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,1.56,1.82,2026-08-19
ATO.PA,Atos,Technologie,28.66,2.36,73003,112990.0,0.65,29.488,30.384,46.936,35.9,1.209,0.87,3.75,63.24,27.68,34.28,27.68,,,,,False,0,18,4,7,6,4,7,46,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,26.85,31.68,2026-08-19
SOI.PA,Soitec,Semi-conducteurs,109.15,-4.0,338741,338271.0,1.0,120.428,117.344,90.24,45.3,9.405,0.91,6.9,200.5,22.62,135.4,91.44,,,,4.0,False,25,20,6,7,4,4,7,73,BON,Achat - position standard,vert clair,95.04,132.66,2026-08-19
NANO.PA,Nanobiotix,Biotech,38.12,8.17,204785,125412.0,1.63,34.86,34.227,26.916,64.2,2.164,0.99,5.73,47.66,6.96,38.12,31.94,,2.0,haussière,0.0,True,25,17,15,7,8,10,7,89,EXCELLENT,Achat fort - position pleine,vert,34.87,43.53,2026-08-19
ADOC.PA,Adocia,Biotech,4.23,0.91,62995,77982.0,0.81,4.161,4.093,5.163,58.8,0.146,0.88,3.02,12.4,3.61,4.3,3.69,,,,,False,3,17,6,7,4,7,7,51,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,4.01,4.6,2026-08-19
BVI.PA,Bureau Veritas,Services,27.44,0.07,757959,1019216.0,0.74,27.686,27.693,27.155,47.7,0.498,0.87,1.59,30.18,24.58,30.18,26.49,baissier,0.0,,,False,12,20,4,7,3,4,7,57,MODERE,Achat prudent - demi-position ou attendre confirmation,jaune,26.69,28.68,2026-08-19
CO.PA,Casino Guichard,Distribution,0.18,-1.75,313659,413344.0,0.76,0.193,0.194,0.285,41.9,0.01,0.94,5.25,0.71,0.15,0.22,0.17,baissier,0.0,,9.0,False,0,20,8,7,3,4,7,49,FAIBLE,Pas d'achat - surveiller pour amélioration,orange,0.17,0.21,2026-08-19
COFA.PA,Coface,Assurance,15.86,-0.38,161453,169953.0,0.95,15.966,15.946,15.614,48.2,0.209,0.87,1.25,16.99,14.02,16.32,15.7,,,,,False,25,20,6,7,3,4,7,72,BON,Achat - position standard,vert clair,15.55,16.38,2026-08-19
